CustomerID,Recency,Frequency,Monetary,Cluster,SegmentLabel
13898,326,2,686.4,0,Inactive low-value customers
13899,16,2,388.52,1,Recent moderate customers
13900,183,6,1610.5900000000001,3,Lapsed higher-spend customers
13901,72,15,5676.34,2,High-value loyal customers
13902,632,5,34095.26,3,Lapsed higher-spend customers
13903,400,1,165.45000000000002,0,Inactive low-value customers
13904,37,2,332.64,1,Recent moderate customers
13905,733,1,312.65,0,Inactive low-value customers
13906,409,1,42.0,0,Inactive low-value customers
13907,692,1,136.8,0,Inactive low-value customers
13908,80,4,2369.55,3,Lapsed higher-spend customers
13909,423,2,282.85,0,Inactive low-value customers
13911,57,20,4234.99,2,High-value loyal customers
13912,424,1,124.95,0,Inactive low-value customers
13913,507,1,42.22,0,Inactive low-value customers
13914,12,2,626.45,1,Recent moderate customers
13915,394,1,70.80000000000001,0,Inactive low-value customers
13916,464,4,1275.81,3,Lapsed higher-spend customers
13917,50,2,272.04,1,Recent moderate customers
13918,50,2,1212.8400000000001,1,Recent moderate customers
13919,59,4,1360.68,3,Lapsed higher-spend customers
13920,432,4,1774.68,3,Lapsed higher-spend customers
13921,402,4,730.7,3,Lapsed higher-spend customers
13922,352,3,865.2,3,Lapsed higher-spend customers
13923,54,1,351.13,1,Recent moderate customers
13924,2,6,1838.8500000000001,1,Recent moderate customers
13925,93,4,678.25,3,Lapsed higher-spend customers
13926,23,1,223.85000000000002,1,Recent moderate customers
13927,75,2,708.26,1,Recent moderate customers
13928,11,4,464.57,1,Recent moderate customers
13929,169,11,3494.1,3,Lapsed higher-spend customers
13930,58,2,337.34,1,Recent moderate customers
13931,96,11,5257.38,2,High-value loyal customers
13932,295,1,307.4,0,Inactive low-value customers
13933,109,2,608.79,0,Inactive low-value customers
13934,264,1,922.1,0,Inactive low-value customers
13935,597,3,6116.92,3,Lapsed higher-spend customers
13936,180,3,939.6600000000001,3,Lapsed higher-spend customers
13937,169,2,880.13,3,Lapsed higher-spend customers
13938,35,1,71.66,0,Inactive low-value customers
13939,23,7,1560.96,1,Recent moderate customers
13940,17,4,839.14,1,Recent moderate customers
13941,22,15,10027.18,2,High-value loyal customers
13942,535,1,320.0,0,Inactive low-value customers
13943,578,1,246.54000000000002,0,Inactive low-value customers
13944,653,1,200.43,0,Inactive low-value customers
13945,395,2,854.1500000000001,0,Inactive low-value customers
13946,79,6,1876.23,3,Lapsed higher-spend customers
13947,65,1,90.60000000000001,0,Inactive low-value customers
13948,361,4,548.76,3,Lapsed higher-spend customers
13949,3,6,2427.32,2,High-value loyal customers
13950,11,4,745.0600000000001,1,Recent moderate customers
13951,176,3,674.45,3,Lapsed higher-spend customers
13952,218,14,12823.521,2,High-value loyal customers
13953,7,12,6640.68,2,High-value loyal customers
13954,2,2,439.92,1,Recent moderate customers
13955,154,3,544.0699999999999,3,Lapsed higher-spend customers
13956,5,5,1019.27,1,Recent moderate customers
13957,418,3,458.25,0,Inactive low-value customers
13958,380,8,4709.2300000000005,3,Lapsed higher-spend customers
13959,79,6,1064.77,3,Lapsed higher-spend customers
13960,21,2,230.22,1,Recent moderate customers
13961,392,1,538.4,0,Inactive low-value customers
13962,22,3,362.8,1,Recent moderate customers
13963,308,17,2860.57,3,Lapsed higher-spend customers
13964,387,2,438.9,0,Inactive low-value customers
13965,477,3,996.61,3,Lapsed higher-spend customers
13966,435,1,384.26,0,Inactive low-value customers
13967,146,2,166.3,0,Inactive low-value customers
13968,423,1,123.66,0,Inactive low-value customers
13969,7,35,12973.460000000001,2,High-value loyal customers
13970,386,2,846.55,0,Inactive low-value customers
13971,19,14,4667.57,2,High-value loyal customers
13972,71,2,190.25,0,Inactive low-value customers
13973,287,1,264.7,0,Inactive low-value customers
13974,49,2,677.72,1,Recent moderate customers
13975,31,12,5256.4,2,High-value loyal customers
13976,207,4,1192.3600000000001,3,Lapsed higher-spend customers
13977,411,1,519.8100000000001,0,Inactive low-value customers
13978,15,2,196.79,1,Recent moderate customers
13979,73,7,3379.93,3,Lapsed higher-spend customers
13980,60,5,768.8199999999999,3,Lapsed higher-spend customers
13981,416,1,331.14,0,Inactive low-value customers
13982,39,9,3954.29,2,High-value loyal customers
13983,30,21,6753.89,2,High-value loyal customers
13984,27,12,1893.8,2,High-value loyal customers
13985,4,22,10020.86,2,High-value loyal customers
13986,17,1,320.46,1,Recent moderate customers
13987,380,2,682.54,0,Inactive low-value customers
13988,20,8,4757.8,2,High-value loyal customers
13989,66,5,2026.06,3,Lapsed higher-spend customers
13990,213,1,311.3,0,Inactive low-value customers
13991,12,6,852.88,1,Recent moderate customers
13992,30,3,219.5,1,Recent moderate customers
13993,43,19,6775.71,2,High-value loyal customers
13994,4,6,2274.14,2,High-value loyal customers
13995,15,14,3902.01,2,High-value loyal customers
13996,386,2,895.76,3,Lapsed higher-spend customers
13997,519,3,376.46,0,Inactive low-value customers
13998,447,3,566.7,0,Inactive low-value customers
13999,10,29,9502.26,2,High-value loyal customers
14000,211,5,2046.34,3,Lapsed higher-spend customers
14001,46,9,4228.85,2,High-value loyal customers
14002,134,2,529.73,0,Inactive low-value customers
14003,733,1,209.41,0,Inactive low-value customers
14004,43,11,6258.45,2,High-value loyal customers
14005,10,5,2874.72,1,Recent moderate customers
14006,116,7,2196.67,3,Lapsed higher-spend customers
14007,513,1,79.48,0,Inactive low-value customers
14008,432,1,509.04,0,Inactive low-value customers
14009,198,3,1099.91,3,Lapsed higher-spend customers
14010,565,2,445.15,0,Inactive low-value customers
14011,480,2,457.82,0,Inactive low-value customers
14012,278,1,328.8,0,Inactive low-value customers
14013,110,5,1084.57,3,Lapsed higher-spend customers
14014,77,3,1948.21,3,Lapsed higher-spend customers
14015,53,1,917.34,1,Recent moderate customers
14016,162,11,11403.41,2,High-value loyal customers
14017,571,1,229.75,0,Inactive low-value customers
14018,645,1,367.15,0,Inactive low-value customers
14019,47,3,1421.6100000000001,1,Recent moderate customers
14020,17,4,1249.01,1,Recent moderate customers
14021,155,7,1716.58,3,Lapsed higher-spend customers
14022,225,2,792.15,3,Lapsed higher-spend customers
14023,7,2,584.07,1,Recent moderate customers
14024,122,3,645.74,3,Lapsed higher-spend customers
14025,465,8,4057.9,3,Lapsed higher-spend customers
14026,471,2,713.11,0,Inactive low-value customers
14027,61,1,104.82,0,Inactive low-value customers
14028,550,3,10396.5,3,Lapsed higher-spend customers
14029,63,2,467.66,1,Recent moderate customers
14030,18,20,7521.8,2,High-value loyal customers
14031,7,44,39019.51,2,High-value loyal customers
14032,2,16,4546.41,2,High-value loyal customers
14033,555,1,109.44,0,Inactive low-value customers
14034,22,3,648.89,1,Recent moderate customers
14035,29,9,2794.75,2,High-value loyal customers
14036,285,1,626.65,0,Inactive low-value customers
14037,176,6,836.95,3,Lapsed higher-spend customers
14038,78,5,3069.88,3,Lapsed higher-spend customers
14039,33,2,267.28000000000003,1,Recent moderate customers
14040,41,35,12523.81,2,High-value loyal customers
14041,266,1,141.41,0,Inactive low-value customers
14042,725,1,431.98,0,Inactive low-value customers
14043,491,2,302.59999999999997,0,Inactive low-value customers
14044,27,10,3077.7,2,High-value loyal customers
14045,109,16,10986.63,2,High-value loyal customers
14046,284,1,154.99,0,Inactive low-value customers
14047,9,14,3968.11,2,High-value loyal customers
14048,305,3,748.69,3,Lapsed higher-spend customers
14049,17,13,13023.4,2,High-value loyal customers
14050,32,2,746.36,1,Recent moderate customers
14051,1,37,21770.98,2,High-value loyal customers
14052,20,2,466.66,1,Recent moderate customers
14053,124,4,572.3,3,Lapsed higher-spend customers
14054,65,1,92.46000000000001,0,Inactive low-value customers
14055,106,3,1520.96,3,Lapsed higher-spend customers
14056,1,23,8152.71,2,High-value loyal customers
14057,24,22,8346.66,2,High-value loyal customers
14058,463,2,469.19,0,Inactive low-value customers
14059,267,1,183.6,0,Inactive low-value customers
14060,5,30,8898.24,2,High-value loyal customers
14061,507,3,917.4300000000001,3,Lapsed higher-spend customers
14062,10,24,25585.65,2,High-value loyal customers
14063,438,9,22710.2,3,Lapsed higher-spend customers
14064,29,15,3260.2400000000002,2,High-value loyal customers
14065,389,3,891.02,3,Lapsed higher-spend customers
14066,267,1,152.55,0,Inactive low-value customers
14067,64,2,374.7,1,Recent moderate customers
14068,320,4,1516.72,3,Lapsed higher-spend customers
14069,515,2,225.81,0,Inactive low-value customers
14070,685,1,321.6,0,Inactive low-value customers
14071,4,8,1437.57,2,High-value loyal customers
14072,667,1,390.85,0,Inactive low-value customers
14073,32,1,151.04,1,Recent moderate customers
14074,623,1,219.4,0,Inactive low-value customers
14075,5,6,1734.87,1,Recent moderate customers
14076,129,1,118.67,0,Inactive low-value customers
14077,41,6,615.08,1,Recent moderate customers
14078,102,9,1553.47,3,Lapsed higher-spend customers
14079,125,2,618.73,0,Inactive low-value customers
14080,33,5,1115.68,1,Recent moderate customers
14081,302,10,4867.57,3,Lapsed higher-spend customers
14082,365,2,413.36,0,Inactive low-value customers
14083,4,11,1082.19,2,High-value loyal customers
14084,512,1,150.5,0,Inactive low-value customers
14085,2,33,9720.67,2,High-value loyal customers
14086,463,1,39.95,0,Inactive low-value customers
14087,3,3,829.47,1,Recent moderate customers
14088,10,16,64036.8,2,High-value loyal customers
14089,57,1,158.75,0,Inactive low-value customers
14090,325,1,76.32000000000001,0,Inactive low-value customers
14091,654,2,9530.08,3,Lapsed higher-spend customers
14092,8,24,7229.45,2,High-value loyal customers
14093,12,1,433.86,1,Recent moderate customers
14094,440,1,311.77,0,Inactive low-value customers
14095,723,1,2.95,0,Inactive low-value customers
14096,4,17,65164.79,2,High-value loyal customers
14097,481,2,422.86,0,Inactive low-value customers
14098,37,1,147.35,1,Recent moderate customers
14099,16,20,5750.91,2,High-value loyal customers
14100,138,1,191.95,0,Inactive low-value customers
14101,74,13,9961.93,2,High-value loyal customers
14102,5,5,1105.8799999999999,1,Recent moderate customers
14104,155,5,743.53,3,Lapsed higher-spend customers
14105,239,5,5988.83,3,Lapsed higher-spend customers
14106,737,1,214.8,0,Inactive low-value customers
14107,52,11,4877.3,2,High-value loyal customers
14108,31,4,1044.96,1,Recent moderate customers
14109,73,1,144.2,0,Inactive low-value customers
14110,4,33,12987.95,2,High-value loyal customers
14111,14,4,692.85,1,Recent moderate customers
14112,23,13,5834.59,2,High-value loyal customers
14113,4,16,7092.610000000001,2,High-value loyal customers
14114,274,7,1364.09,3,Lapsed higher-spend customers
14115,502,2,622.67,0,Inactive low-value customers
14116,20,5,1382.74,1,Recent moderate customers
14117,144,1,90.0,0,Inactive low-value customers
14118,429,1,458.45,0,Inactive low-value customers
14119,376,2,183.37,0,Inactive low-value customers
14121,4,4,2780.15,1,Recent moderate customers
14122,406,3,362.42,0,Inactive low-value customers
14123,733,1,436.18,0,Inactive low-value customers
14124,84,1,419.58,0,Inactive low-value customers
14125,11,3,2720.63,1,Recent moderate customers
14126,8,4,1172.46,1,Recent moderate customers
14127,123,6,1900.0800000000002,3,Lapsed higher-spend customers
14128,61,3,924.21,1,Recent moderate customers
14129,2,9,2591.34,2,High-value loyal customers
14130,319,4,1858.77,3,Lapsed higher-spend customers
14131,649,1,168.22,0,Inactive low-value customers
14132,2,11,3586.03,2,High-value loyal customers
14133,130,4,911.14,3,Lapsed higher-spend customers
14134,383,15,11123.35,3,Lapsed higher-spend customers
14135,2,24,8839.67,2,High-value loyal customers
14136,401,5,1570.81,3,Lapsed higher-spend customers
14137,696,1,332.7,0,Inactive low-value customers
14138,2,2,965.88,1,Recent moderate customers
14139,46,4,1086.8,1,Recent moderate customers
14140,4,2,935.05,1,Recent moderate customers
14141,3,4,915.13,1,Recent moderate customers
14142,373,2,671.34,0,Inactive low-value customers
14143,134,1,115.8,0,Inactive low-value customers
14144,486,1,30.6,0,Inactive low-value customers
14145,47,7,7600.05,2,High-value loyal customers
14146,9,12,9450.3,2,High-value loyal customers
14147,78,9,2590.2,3,Lapsed higher-spend customers
14148,234,2,466.29,0,Inactive low-value customers
14149,221,1,446.62,0,Inactive low-value customers
14150,36,2,658.64,1,Recent moderate customers
14151,673,2,679.45,0,Inactive low-value customers
14152,75,7,1997.3400000000001,3,Lapsed higher-spend customers
14153,483,1,233.39999999999998,0,Inactive low-value customers
14154,239,8,6460.7,3,Lapsed higher-spend customers
14155,266,1,118.75,0,Inactive low-value customers
14156,10,156,313437.62,2,High-value loyal customers
14157,20,5,978.69,1,Recent moderate customers
14158,40,1,507.65999999999997,1,Recent moderate customers
14159,20,20,7860.8,2,High-value loyal customers
14160,610,7,8421.47,3,Lapsed higher-spend customers
14161,216,7,2996.93,3,Lapsed higher-spend customers
14162,174,2,289.36,0,Inactive low-value customers
14163,87,5,2594.62,3,Lapsed higher-spend customers
14164,71,2,1631.77,3,Lapsed higher-spend customers
14165,276,1,120.44,0,Inactive low-value customers
14166,505,2,251.15,0,Inactive low-value customers
14167,39,8,1274.29,3,Lapsed higher-spend customers
14168,421,2,370.45,0,Inactive low-value customers
14169,431,2,621.51,0,Inactive low-value customers
14170,375,3,570.18,0,Inactive low-value customers
14171,98,2,498.79,0,Inactive low-value customers
14172,605,3,369.02,0,Inactive low-value customers
14173,11,6,586.0,1,Recent moderate customers
14174,33,1,134.46,1,Recent moderate customers
14175,60,8,7678.88,2,High-value loyal customers
14176,297,5,756.46,3,Lapsed higher-spend customers
14177,86,13,2209.69,3,Lapsed higher-spend customers
14178,9,7,1600.26,1,Recent moderate customers
14179,41,2,701.57,1,Recent moderate customers
14180,11,33,6117.5,2,High-value loyal customers
14181,411,2,308.35,0,Inactive low-value customers
14182,444,4,678.77,3,Lapsed higher-spend customers
14183,411,2,278.34000000000003,0,Inactive low-value customers
14184,67,1,452.89,1,Recent moderate customers
14185,331,1,197.65,0,Inactive low-value customers
14186,427,5,1550.63,3,Lapsed higher-spend customers
14187,474,1,123.5,0,Inactive low-value customers
14188,31,6,2054.36,1,Recent moderate customers
14189,2,16,5503.150000000001,2,High-value loyal customers
14190,666,1,79.9,0,Inactive low-value customers
14191,2,15,4817.66,2,High-value loyal customers
14192,388,1,293.74,0,Inactive low-value customers
14193,68,3,1210.19,3,Lapsed higher-spend customers
14194,5,36,18670.59,2,High-value loyal customers
14195,202,6,2615.6,3,Lapsed higher-spend customers
14196,107,1,335.52,0,Inactive low-value customers
14197,411,1,390.05,0,Inactive low-value customers
14198,18,9,1569.73,2,High-value loyal customers
14199,218,4,1091.7,3,Lapsed higher-spend customers
14200,617,1,379.2,0,Inactive low-value customers
14201,60,10,1193.54,3,Lapsed higher-spend customers
14202,381,3,847.76,3,Lapsed higher-spend customers
14203,397,1,339.34,0,Inactive low-value customers
14204,2,4,1024.83,1,Recent moderate customers
14205,17,9,2414.2,2,High-value loyal customers
14206,239,3,1185.01,3,Lapsed higher-spend customers
14207,688,1,157.8,0,Inactive low-value customers
14208,95,2,567.05,1,Recent moderate customers
14209,11,15,4993.27,2,High-value loyal customers
14210,106,16,5556.570000000001,2,High-value loyal customers
14211,53,18,4402.29,2,High-value loyal customers
14212,90,2,2190.14,3,Lapsed higher-spend customers
14213,405,1,1192.2,0,Inactive low-value customers
14214,31,5,1004.38,1,Recent moderate customers
14215,12,9,3250.33,2,High-value loyal customers
14216,3,5,2150.04,1,Recent moderate customers
14217,2,23,3298.59,2,High-value loyal customers
14218,43,1,169.48000000000002,0,Inactive low-value customers
14219,4,3,633.83,1,Recent moderate customers
14220,247,4,1515.0,3,Lapsed higher-spend customers
14221,42,17,6517.49,2,High-value loyal customers
14222,177,1,683.17,0,Inactive low-value customers
